division,round,matchday,team_a,team_b,score_a,score_b,game,side,player_slug,player_label,champion,position,k,d,a,win
División 7,Jornada 3,3,GP Overtime,FAST 15 Esports,1,2,2,B,,Ilda,,UNKNOWN,2,8,21,0
División 7,Jornada 3,3,GP Overtime,FAST 15 Esports,1,2,2,B,,zenmty,,UNKNOWN,21,4,8,0
División 7,Jornada 3,3,GP Overtime,FAST 15 Esports,1,2,2,B,,NiBi,,UNKNOWN,4,4,27,0
División 7,Jornada 3,3,GP Overtime,FAST 15 Esports,1,2,3,B,,Traz,,UNKNOWN,10,5,17,1
División 7,Jornada 3,3,GP Overtime,FAST 15 Esports,1,2,3,B,,xKoFe,,UNKNOWN,5,0,10,1
División 7,Jornada 3,3,GP Overtime,FAST 15 Esports,1,2,3,B,,Ilda,,UNKNOWN,7,4,18,1
División 7,Jornada 3,3,GP Overtime,FAST 15 Esports,1,2,3,B,,zenmty,,UNKNOWN,11,4,8,1
División 7,Jornada 3,3,GP Overtime,FAST 15 Esports,1,2,3,B,,NiBi,,UNKNOWN,0,1,24,1
División 7,Jornada 3,3,GP Overtime,FAST 15 Esports,1,2,3,A,,SuperSonicMoon,,UNKNOWN,3,4,4,0
División 7,Jornada 3,3,GP Overtime,FAST 15 Esports,1,2,3,A,,xCosetta,,UNKNOWN,3,5,5,0
División 7,Jornada 3,3,GP Overtime,FAST 15 Esports,1,2,3,A,,FM Muted,,UNKNOWN,6,7,6,0
División 7,Jornada 3,3,GP Overtime,FAST 15 Esports,1,2,3,A,,KiwixLoL,,UNKNOWN,2,6,3,0
División 7,Jornada 3,3,GP Overtime,FAST 15 Esports,1,2,3,A,,elizabethyato,,UNKNOWN,0,11,4,0
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,1,A,,edents,Gragas,Top,1,0,7,1
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,1,A,,oscarfollatodo,Skarner,Jungle,4,1,5,1
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,1,A,,Elmostrador777,Sylas,Mid,23,3,4,1
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,1,A,,Avatarp12,Jinx,ADC,4,0,7,1
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,1,A,,XxmigvelitoxX456,Milio,Support,0,2,22,1
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,1,B,,PACO 123,Kennen,Top,1,3,1,0
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,1,B,,thmariam,Wukong,Jungle,1,6,1,0
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,1,B,,Celine,Orianna,Mid,0,11,3,0
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,1,B,,Cristealer,Ashe,ADC,2,7,2,0
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,1,B,,Nati,Seraphine,Support,2,5,1,0
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,2,A,,edents,Shen,Top,1,1,6,1
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,2,A,,oscarfollatodo,Vi,Jungle,5,1,7,1
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,2,A,,Elmostrador777,Cassiopeia,Mid,6,3,3,1
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,2,A,,Avatarp12,Senna,ADC,7,0,7,1
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,2,A,,XxmigvelitoxX456,Nautilus,Support,0,2,10,1
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,2,B,,PACO 123,Ambessa,Top,0,1,2,0
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,2,B,,thmariam,Volibear,Jungle,2,6,3,0
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,2,B,,Celine,Ekko,Mid,3,4,1,0
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,2,B,,Cristealer,Sivir,ADC,2,5,3,0
División 7,Jornada 3,3,Gaditos Esports,Totoxicas FC,2,0,2,B,,Nati,Yuumi,Support,0,3,5,0
División 7,Jornada 3,3,Girly Combo,La 33,2,0,1,A,,GoldenUmbreon,,UNKNOWN,19,0,3,1
División 7,Jornada 3,3,Girly Combo,La 33,2,0,1,A,,TitanEtero21,,UNKNOWN,8,0,7,1
División 7,Jornada 3,3,Girly Combo,La 33,2,0,1,A,,Seyeth,,UNKNOWN,5,1,4,1
División 7,Jornada 3,3,Girly Combo,La 33,2,0,1,A,,Arquias,,UNKNOWN,7,1,10,1
División 7,Jornada 3,3,Girly Combo,La 33,2,0,1,A,,GirlyPEREJIL,,UNKNOWN,6,1,16,1
División 7,Jornada 3,3,Girly Combo,La 33,2,0,1,B,,el Gabri1456,,UNKNOWN,0,10,0,0
División 7,Jornada 3,3,Girly Combo,La 33,2,0,1,B,,伏黒甚爾,,UNKNOWN,0,6,0,0
División 7,Jornada 3,3,Girly Combo,La 33,2,0,1,B,,erictrisity,,UNKNOWN,1,10,0,0
División 7,Jornada 3,3,Girly Combo,La 33,2,0,1,B,,Little,,UNKNOWN,0,9,0,0
División 7,Jornada 3,3,Girly Combo,La 33,2,0,1,B,,magamarrana,,UNKNOWN,1,10,0,0
División 7,Jornada 3,3,Girly Combo,La 33,2,0,2,A,,GoldenUmbreon,,UNKNOWN,4,1,6,1
División 7,Jornada 3,3,Girly Combo,La 33,2,0,2,A,,TitanEtero21,,UNKNOWN,12,2,7,1
División 7,Jornada 3,3,Girly Combo,La 33,2,0,2,A,,Seyeth,,UNKNOWN,4,1,10,1
División 7,Jornada 3,3,Girly Combo,La 33,2,0,2,A,,Arquias,,UNKNOWN,5,1,5,1
División 7,Jornada 3,3,Girly Combo,La 33,2,0,2,A,,GirlyCILANTRO,,UNKNOWN,2,1,10,1
División 7,Jornada 3,3,Girly Combo,La 33,2,0,2,B,,el Gabri1456,,UNKNOWN,2,10,1,0
División 7,Jornada 3,3,Girly Combo,La 33,2,0,2,B,,伏黒甚爾,,UNKNOWN,1,4,1,0
División 7,Jornada 3,3,Girly Combo,La 33,2,0,2,B,,erictrisity,,UNKNOWN,0,6,1,0
División 7,Jornada 3,3,Girly Combo,La 33,2,0,2,B,,Little,,UNKNOWN,3,4,0,0
División 7,Jornada 3,3,Girly Combo,La 33,2,0,2,B,,magamarrana,,UNKNOWN,0,3,3,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,1,A,,XxSucio GordoxX,,UNKNOWN,3,7,4,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,1,A,,Joncøck,,UNKNOWN,3,5,14,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,1,A,,excava culos,,UNKNOWN,17,8,6,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,1,A,,AlisterCaine,,UNKNOWN,3,6,10,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,1,A,,Vēnøm,,UNKNOWN,1,5,21,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,1,B,,Bala,,UNKNOWN,10,4,8,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,1,B,,ELYOYA MACEDONIO,,UNKNOWN,15,3,8,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,1,B,,Xpeke Galeguista,,UNKNOWN,0,7,18,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,1,B,,Machalote Cubano,,UNKNOWN,6,6,8,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,1,B,,kalipox de limón,,UNKNOWN,0,7,15,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,2,A,,XxSucio GordoxX,,UNKNOWN,1,1,4,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,2,A,,Joncøck,,UNKNOWN,4,0,7,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,2,A,,excava culos,,UNKNOWN,6,1,8,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,2,A,,AlisterCaine,,UNKNOWN,11,3,2,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,2,A,,Vēnøm,,UNKNOWN,0,0,15,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,2,B,,Bala,,UNKNOWN,1,1,2,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,2,B,,ELYOYA MACEDONIO,,UNKNOWN,1,8,1,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,2,B,,Xpeke Galeguista,,UNKNOWN,3,4,0,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,2,B,,Machalote Cubano,,UNKNOWN,0,5,1,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,2,B,,kalipox de limón,,UNKNOWN,0,4,3,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,3,A,,XxSucio GordoxX,,UNKNOWN,5,3,7,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,3,A,,Joncøck,,UNKNOWN,8,5,11,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,3,A,,excava culos,,UNKNOWN,6,6,14,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,3,A,,AlisterCaine,,UNKNOWN,11,4,12,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,3,A,,Vēnøm,,UNKNOWN,3,6,17,1
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,3,B,,Bala,,UNKNOWN,5,4,4,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,3,B,,ELYOYA MACEDONIO,,UNKNOWN,11,4,7,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,3,B,,Xpeke Galeguista,,UNKNOWN,3,9,4,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,3,B,,Machalote Cubano,,UNKNOWN,4,9,8,0
División 7,Jornada 3,3,Low Elo Trash,Periquitos Gaming,2,1,3,B,,kalipox de limón,,UNKNOWN,1,7,10,0
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,1,A,,RoberedFord,Gnar,Top,6,2,5,1
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,1,A,,AE dimore AE,Ekko,Jungle,7,8,3,1
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,1,A,,EU FAREI CHARRO,Taliyah,Mid,2,6,8,1
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,1,A,,IÑAKING,Xayah,ADC,8,8,8,1
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,1,A,,Alvartropas,Nami,Support,2,5,14,1
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,1,B,,MetaMaster24,Shen,Top,2,5,8,0
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,1,B,,TAMEN ツ,Jarvan IV,Jungle,3,8,21,0
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,1,B,,Tupapuofisial,Veigar,Mid,5,3,4,0
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,1,B,,Guilla,Kai'Sa,ADC,18,4,5,0
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,1,B,,stOner,Rell,Support,1,5,24,0
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,2,A,,RoberedFord,,Top,3,5,6,1
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,2,A,,AE dimore AE,,Jungle,7,3,7,1
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,2,A,,EU FAREI CHARRO,,Mid,1,0,9,1
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,2,A,,IÑAKING,,ADC,4,2,8,1
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,2,A,,Alvartropas,,Support,3,2,12,1
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,2,B,,MetaMaster24,,Top,4,2,6,0
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,2,B,,TAMEN ツ,,Jungle,1,6,3,0
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,2,B,,Tupapuofisial,,Mid,4,3,2,0
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,2,B,,Guilla,,ADC,3,4,3,0
División 7,Semifinal Grupo A,,Arbusto Esports,Voli Vianos,2,0,2,B,,stOner,,Support,0,3,6,0
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,1,A,,gabogavgav,,UNKNOWN,14,6,3,1
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,1,A,,NANONANONANONANO,,UNKNOWN,4,2,13,1
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,1,A,,Potacerdos,,UNKNOWN,5,4,15,1
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,1,A,,emmabalada,,UNKNOWN,5,7,5,1
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,1,A,,SetaTilus,,UNKNOWN,4,3,12,1
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,1,B,,Mooskita,,UNKNOWN,6,9,2,0
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,1,B,,txelen,,UNKNOWN,6,6,4,0
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,1,B,,X2RZABA13,,UNKNOWN,6,5,6,0
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,1,B,,Eurpartitzellie,,UNKNOWN,2,8,1,0
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,1,B,,Obscuriux,,UNKNOWN,2,5,7,0
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,2,A,,gabogavgav,,UNKNOWN,6,7,17,1
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,2,A,,NANONANONANONANO,,UNKNOWN,13,9,12,1
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,2,A,,Potacerdos,,UNKNOWN,6,7,23,1
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,2,A,,emmabalada,,UNKNOWN,11,3,10,1
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,2,A,,SetaTilus,,UNKNOWN,4,14,17,1
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,2,B,,Mooskita,,UNKNOWN,13,12,8,0
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,2,B,,txelen,,UNKNOWN,7,8,13,0
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,2,B,,X2RZABA13,,UNKNOWN,10,8,11,0
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,2,B,,Eurpartitzellie,,UNKNOWN,5,6,11,0
División 7,Semifinal Grupo A,,Monkey G,Lekunberri Gaming,2,0,2,B,,Obscuriux,,UNKNOWN,4,6,19,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,1,A,,Don Miguelón,,Top,6,0,1,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,1,A,,Byankku,,Jungle,2,2,8,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,1,A,,AlpaKOmnipotenT,,Mid,4,0,3,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,1,A,,EL FALSO REY,,ADC,2,1,2,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,1,A,,Antalop,,Support,1,1,4,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,1,B,,Traz,,Jungle,3,5,1,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,1,B,,xKoFe,,Top,0,3,0,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,1,B,,Ilda,,Mid,0,4,3,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,1,B,,zenmty,,ADC,1,1,0,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,1,B,,NiBi,,Support,0,2,1,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,2,B,,Traz,,Jungle,6,5,26,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,2,B,,xKoFe,,Top,6,5,20,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,2,B,,Ilda,,Mid,11,6,17,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,2,B,,zenmty,,ADC,16,5,12,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,2,B,,NiBi,,Support,2,5,27,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,2,A,,Don Miguelón,,Top,7,8,9,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,2,A,,Byankku,,Jungle,9,10,8,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,2,A,,AlpaKOmnipotenT,,Mid,5,7,14,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,2,A,,EL FALSO REY,,ADC,5,8,11,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,2,A,,Antalop,,Support,0,8,18,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,3,B,,xKoFe,Kennen,Top,0,2,3,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,3,B,,Traz,Rammus,Jungle,3,1,9,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,3,B,,Ilda,Yone,Mid,8,1,7,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,3,B,,zenmty,Brand,ADC,6,0,3,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,3,B,,NiBi,Leona,Support,0,0,6,1
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,3,A,,Don Miguelón,Kled,Top,1,5,1,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,3,A,,Byankku,Viego,Jungle,1,4,1,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,3,A,,AlpaKOmnipotenT,Vladimir,Mid,1,4,1,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,3,A,,EL FALSO REY,Yunara,ADC,0,1,1,0
División 7,Semifinal Grupo B,,Debonairs,FAST 15 Esports,1,2,3,A,,Antalop,Milio,Support,1,3,1,0
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,1,A,,Avatarp12,,UNKNOWN,10,3,10,1
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,1,A,,NandoXx,,UNKNOWN,0,3,15,1
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,1,A,,oscarfollatodo,,UNKNOWN,5,2,12,1
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,1,A,,Elmostrador777,,UNKNOWN,11,2,10,1
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,1,A,,XxmigvelitoxX456,,UNKNOWN,0,3,24,1
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,1,B,,iam Tyr,,UNKNOWN,1,3,5,0
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,1,B,,TheMakroX,,UNKNOWN,2,5,6,0
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,1,B,,Ozaaruu,,UNKNOWN,6,4,3,0
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,1,B,,Lentejas2,,UNKNOWN,2,6,7,0
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,1,B,,Ñeria,,UNKNOWN,2,8,5,0
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,2,A,,Avatarp12,,UNKNOWN,1,0,8,1
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,2,A,,NandoXx,,UNKNOWN,3,1,1,1
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,2,A,,oscarfollatodo,,UNKNOWN,1,1,6,1
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,2,A,,Elmostrador777,,UNKNOWN,9,1,1,1
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,2,A,,XxmigvelitoxX456,,UNKNOWN,1,0,12,1
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,2,B,,iam Tyr,,UNKNOWN,0,3,1,0
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,2,B,,TheMakroX,,UNKNOWN,0,5,2,0
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,2,B,,Ozaaruu,,UNKNOWN,2,4,1,0
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,2,B,,Lentejas2,,UNKNOWN,1,0,0,0
División 7,Semifinal Grupo B,,Gaditos Esports,HellFire Academy🦇,2,0,2,B,,Ñeria,,UNKNOWN,0,3,2,0
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,1,A,,XxSucio GordoxX,Singed,Top,9,1,4,1
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,1,A,,Hombre cojín,Shyvana,Jungle,4,2,15,1
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,1,A,,excava culos,,Mid,12,2,8,1
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,1,A,,AlisterCaine,Ashe,ADC,5,1,5,1
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,1,A,,Vēnøm,Seraphine,Support,0,2,14,1
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,1,B,,Rojohd1e,Sett,Top,2,4,0,0
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,1,B,,BLACK GostGSC,Sejuani,Jungle,2,5,3,0
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,1,B,,SirKing25,Brand,Mid,1,12,1,0
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,1,B,,Shay,Senna,ADC,3,5,1,0
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,1,B,,KOI FR3D,Braum,Support,0,4,5,0
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,2,A,,XxSucio GordoxX,Ornn,Top,0,6,13,1
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,2,A,,Hombre cojín,Xin Zhao,Jungle,3,6,13,1
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,2,A,,excava culos,Yasuo,Mid,11,7,2,1
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,2,A,,AlisterCaine,Ezreal,ADC,6,5,7,1
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,2,A,,Vēnøm,Lux,Support,4,4,13,1
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,2,B,,Rojohd1e,Yone,Top,6,7,4,0
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,2,B,,BLACK GostGSC,Gwen,Jungle,10,3,12,0
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,2,B,,SirKing25,Sion,Mid,4,4,13,0
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,2,B,,Shay,Ziggs,ADC,7,4,11,0
División 7,Semifinal Grupo C,,Low Elo Trash,404 Reapers,2,0,2,B,,KOI FR3D,Renata Glasc,Support,1,6,20,0
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,1,B,,gabogavgav,,UNKNOWN,5,1,8,1
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,1,B,,Potacerdos,,UNKNOWN,6,2,11,1
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,1,B,,ManNexuy,,UNKNOWN,8,3,7,1
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,1,B,,emmabalada,,UNKNOWN,2,4,14,1
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,1,B,,SetaTilus,,UNKNOWN,1,6,13,1
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,1,A,,RoberedFord,,UNKNOWN,3,4,2,0
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,1,A,,AE dimore AE,,UNKNOWN,2,4,6,0
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,1,A,,eldelmoco44,,UNKNOWN,2,5,5,0
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,1,A,,IÑAKING,,UNKNOWN,7,6,5,0
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,1,A,,Alvartropas,,UNKNOWN,2,3,11,0
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,2,B,,gabogavgav,,UNKNOWN,6,3,6,1
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,2,B,,Potacerdos,,UNKNOWN,2,1,7,1
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,2,B,,ManNexuy,,UNKNOWN,7,1,5,1
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,2,B,,emmabalada,,UNKNOWN,1,3,3,1
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,2,B,,SetaTilus,,UNKNOWN,3,2,9,1
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,2,A,,RoberedFord,,UNKNOWN,3,5,1,0
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,2,A,,AE dimore AE,,UNKNOWN,1,4,4,0
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,2,A,,eldelmoco44,,UNKNOWN,0,2,1,0
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,2,A,,IÑAKING,,UNKNOWN,4,4,3,0
División 7,Final Grupo A,,Arbusto Esports,Monkey G,0,2,2,A,,Alvartropas,,UNKNOWN,2,4,3,0
División 7,Final Grupo B,,FAST 15 Esports,Gaditos Esports,2,1,1,A,,Traz,,Jungle,3,3,9,0
División 7,Final Grupo B,,FAST 15 Esports,Gaditos Esports,2,1,1,A,,Rubox,,Top,4,3,6,0
División 7,Final Grupo B,,FAST 15 Esports,Gaditos Esports,2,1,1,A,,Ilda,,Mid,7,7,2,0
División 7,Final Grupo B,,FAST 15 Esports,Gaditos Esports,2,1,1,A,,zenmty,,ADC,0,4,3,0
División 7,Final Grupo B,,FAST 15 Esports,Gaditos Esports,2,1,1,A,,NiBi,,Support,0,5,4,0
División 7,Final Grupo B,,FAST 15 Esports,Gaditos Esports,2,1,1,B,,NandoXx,,Top,7,6,7,1
