division,team,player_nick,player_display,player_slug,riot_id,opgg_url,role,roster_status,is_captain
División 6,Siqui Army,SA Cogcodrile#7206,Nae,,Gitanico#nashe,https://www.op.gg/summoners/euw/Gitanico-nashe,,Capitán,
División 6,Siqui Army,SA Machete Evans#3029,SA Machete Evans,,,,,Jugador,
División 6,Siqui Army,SA Julià Blaze#9027,SADonPollo,,Bujarrila Lopez#SALSA,https://www.op.gg/summoners/euw/Bujarrila%20Lopez-SALSA,,Jugador,
División 6,Siqui Army,SA Bernat Uchiha#4202,tormentaxx,,HotBustyBrunette#minor,https://www.op.gg/summoners/euw/HotBustyBrunette-minor,,Jugador,
División 6,Siqui Army,SA JosenqUzumaki#9240,SA JosenqUzumaki,,MenteBombilla#Bombi,https://www.op.gg/summoners/euw/MenteBombilla-Bombi,,Jugador,
División 6,Siqui Army,SA MACHETE#3730,SA MACHETE,,SA MACHETE#teta,https://www.op.gg/summoners/euw/SA%20MACHETE-teta,,Jugador,
División 6,Siqui Army,PatricioEstrella#8490,PatricioEstrella,,PatricioEstrella#LDN,https://www.op.gg/summoners/euw/PatricioEstrella-LDN,,Jugador,
División 6,LUNARIS GAMING,lopel25#5845,lopel25,,,,,Staff,
División 6,LUNARIS GAMING,Didix14#1649,Didix14,,Didix14#MARI,https://www.op.gg/summoners/euw/Didix14-MARI,,Capitán,
División 6,LUNARIS GAMING,Gyro95#6330,Gyro95,,Gyro#LNS,https://www.op.gg/summoners/euw/Gyro-LNS,,Jugador,
División 6,LUNARIS GAMING,FabiShiny#9728,FabiShiny,,FabiShiny#MARI,https://www.op.gg/summoners/euw/FabiShiny-MARI,,Jugador,
División 6,LUNARIS GAMING,Valduim#7692,Valduim,,,,,Jugador,
División 6,LUNARIS GAMING,Jotaa#7505,Jotaa,,Jotaa#1209,https://www.op.gg/summoners/euw/Jotaa-1209,,Jugador,
División 6,HARAM,MDK Aitanax#3610,MDK Aitanax,,MDK Aitanax#HARAM,https://www.op.gg/summoners/euw/MDK%20Aitanax-HARAM,,Capitán,
División 6,HARAM,CAPITAN PERU#5944,CAPITAN PERU,,BONPREU ESCLAT#1999,https://www.op.gg/summoners/euw/BONPREU%20ESCLAT-1999,,Jugador,
División 6,HARAM,tokita tokita#6516,tokita tokita,,tokita tokita#111,https://www.op.gg/summoners/euw/tokita%20tokita-111,,Jugador,
División 6,HARAM,TERRENOPANTANOSO#1354,TERRENOPANTANOSO,,TERRENOPANTANOSO#EUW,https://www.op.gg/summoners/euw/TERRENOPANTANOSO-EUW,,Jugador,
División 6,HARAM,Keviiin21#9276,Keviiin21,,Keviiin21#Haram,https://www.op.gg/summoners/euw/Keviiin21-Haram,,Jugador,
División 6,HARAM,Easydrino#7365,Easydrino,,Easydrino#EUW,https://www.op.gg/summoners/euw/Easydrino-EUW,,Jugador,
División 6,Dragons Of Blossom Illume,Ady Potter#8328,Ady Potter,,DoB AdyPotter#DoB,https://www.op.gg/summoners/euw/DoB%20AdyPotter-DoB,,Capitán,
División 6,Dragons Of Blossom Illume,HGG Bloody#2654,HGG Bloody,,DoB Bloody#3005,https://www.op.gg/summoners/euw/DoB%20Bloody-3005,,Jugador,
División 6,Dragons Of Blossom Illume,Wulen#8844,Wulen,,DoB Wulen#COACH,https://www.op.gg/summoners/euw/DoB%20Wulen-COACH,,Jugador,
División 6,Dragons Of Blossom Illume,PARЯA#1684,PARЯA,,DoB BLESSED#MMA,https://www.op.gg/summoners/euw/DoB%20BLESSED-MMA,,Jugador,
División 6,Dragons Of Blossom Illume,DoB Farmer#5930,DoB Farmer,,DoB Farmer#345,https://www.op.gg/summoners/euw/DoB%20Farmer-345,,Jugador,
División 6,Dragons Of Blossom Illume,Sauce Boy#6617,Sauce Boy,,Sauce Boy#GOAT,https://www.op.gg/summoners/euw/Sauce%20Boy-GOAT,,Jugador,
División 6,Erytheia,ERY Feaar#2061,ERY Feaar,,RCE Fear#uwu,https://www.op.gg/summoners/euw/RCE%20Fear-uwu,,Capitán,
División 6,Erytheia,chemeitor#2456,chemeitor,,,,,Jugador,
División 6,Erytheia,Rαgnαr#6654,Rαgnαr,,Rαgnαr#2122,https://www.op.gg/summoners/euw/R%CE%B1gn%CE%B1r-2122,,Jugador,
División 6,Erytheia,BNSP Davidrotxa#5016,BNSP Davidrotxa,,BNSP Davidrotxa#Diff,https://www.op.gg/summoners/euw/BNSP%20Davidrotxa-Diff,,Jugador,
División 6,Erytheia,GX xRoxas#7676,GX xRoxas,,GX xRoxas#GIA,https://www.op.gg/summoners/euw/GX%20xRoxas-GIA,,Jugador,
División 6,Erytheia,ERY Asher#2089,ERY Asher,,ERY Asher#UwU,https://www.op.gg/summoners/euw/ERY%20Asher-UwU,,Jugador,
División 6,Shadow Warriors Dojo,megaelectricOMG#9769,megaelectricOMG,,SW Infinite#2480,https://www.op.gg/summoners/euw/SW%20Infinite-2480,,Propietario,
División 6,Shadow Warriors Dojo,SWD Monicius#6814,SWD Monicius,,SWD Monicius#LMK,https://www.op.gg/summoners/euw/SWD%20Monicius-LMK,,Capitán,
División 6,Shadow Warriors Dojo,pepelotas22#2259,pepelotas22,,pepelotas22#EUW,https://www.op.gg/summoners/euw/pepelotas22-EUW,,Reserva,
División 6,Shadow Warriors Dojo,SWD JaviLolete#6594,SWD JaviLolete,,SWD JaviLolete#LOL,https://www.op.gg/summoners/euw/SWD%20JaviLolete-LOL,,Jugador,
División 6,Shadow Warriors Dojo,SWD Akatosh11#8179,SWD Akatosh11,,SWD Akatosh11#1145,https://www.op.gg/summoners/euw/SWD%20Akatosh11-1145,,Jugador,
División 6,Shadow Warriors Dojo,SWD El Padilla#4846,SWD El Padilla,,SWD El Padilla#SWD,https://www.op.gg/summoners/euw/SWD%20El%20Padilla-SWD,,Jugador,
División 6,Shadow Warriors Dojo,Wundt#2376,Wundt,,Wundt#EUW,https://www.op.gg/summoners/euw/Wundt-EUW,,Jugador,
División 6,GUEBO GAMING,MagoPis#8128,MagoPis,,MagoPis#69HP,https://www.op.gg/summoners/euw/MagoPis-69HP,,Capitán,
División 6,GUEBO GAMING,McDeivid14#5674,McDeivid14,,McDeivid14#EUW,https://www.op.gg/summoners/euw/McDeivid14-EUW,,Jugador,
División 6,GUEBO GAMING,Get Nguemed#7673,Get Nguemed,,Get Nguemed#EUW,https://www.op.gg/summoners/euw/Get%20Nguemed-EUW,,Jugador,
División 6,GUEBO GAMING,Captain Cook#4325,Captain Cook,,Captain Cook#DQM,https://www.op.gg/summoners/euw/Captain%20Cook-DQM,,Jugador,
División 6,GUEBO GAMING,Sepia#5343,Sepia,,Sepia#black,https://www.op.gg/summoners/euw/Sepia-black,,Jugador,
División 6,GUEBO GAMING,BarbaSucia25#5908,BarbaSucia25,,BarbaSucia25#EUW,https://www.op.gg/summoners/euw/BarbaSucia25-EUW,,Jugador,
División 6,GUEBO GAMING,CaviarYSolomillo#8168,CaviarYSolomillo,,CaviarYSolomillo#RICH,https://www.op.gg/summoners/euw/CaviarYSolomillo-RICH,,Jugador,
División 6,GUEBO GAMING,Pastor#9161,Pastor,,Pastor#2588,https://www.op.gg/summoners/euw/Pastor-2588,,Jugador,
División 6,Supernova Crypt,LuigiFox#5888,LuigiFox,,LuigiFox#EUW,https://www.op.gg/summoners/euw/LuigiFox-EUW,,Staff,
División 6,Supernova Crypt,ImNotASmurf#2666,ImNotASmurf,,ImNotASmurf#6904,https://www.op.gg/summoners/euw/ImNotASmurf-6904,,Capitán,
División 6,Supernova Crypt,AleRenlebox#5887,AleRenlebox,,AleRenlebox#EUW,https://www.op.gg/summoners/euw/AleRenlebox-EUW,,Jugador,
División 6,Supernova Crypt,Liminal Rain#4006,Liminal Rain,,Liminal Rain#ESP,https://www.op.gg/summoners/euw/Liminal%20Rain-ESP,,Jugador,
División 6,Supernova Crypt,Kron14#4398,Kron14,,Kron14#EUW,https://www.op.gg/summoners/euw/Kron14-EUW,,Jugador,
División 6,Supernova Crypt,mevang#3398,mevang,,mevang#EUW,https://www.op.gg/summoners/euw/mevang-EUW,,Jugador,
División 6,Supernova Crypt,Ompare#8834,Ompare,,Ompare#EUW,https://www.op.gg/summoners/euw/Ompare-EUW,,Jugador,
División 6,Supernova Crypt,26CmDePuroPlacer#5539,26CmDePuroPlacer,,26CmDePuroPlacer#EUW,https://www.op.gg/summoners/euw/26CmDePuroPlacer-EUW,,Jugador,
División 6,Supernova Crypt,RAYITA#9737,RAYITA,,RAYITA#0708,https://www.op.gg/summoners/euw/RAYITA-0708,,Jugador,
División 6,Isidro Gamos Alcura,alexgreenday#9537,alexgreenday,,alexgreenday#EUW,https://www.op.gg/summoners/euw/alexgreenday-EUW,,Capitán,
División 6,Isidro Gamos Alcura,Stranyy#5285,Stranyy,,Mard0k#3517,https://www.op.gg/summoners/euw/Mard0k-3517,,Mánager,
División 6,Isidro Gamos Alcura,Möshky#2252,Möshky,,Möshky#UFG,https://www.op.gg/summoners/euw/M%C3%B6shky-UFG,,Mánager,
División 6,Isidro Gamos Alcura,Raman Sansul#5386,Raman Sansul,,Raman Sansul#EUW,https://www.op.gg/summoners/euw/Raman%20Sansul-EUW,,Jugador,
División 6,Isidro Gamos Alcura,neekotine#6962,neekotine,,neekotine#15x,https://www.op.gg/summoners/euw/neekotine-15x,,Jugador,
División 6,Isidro Gamos Alcura,Fuet Coreano#2925,Fuet Coreano,,Fuet Coreano#SYA,https://www.op.gg/summoners/euw/Fuet%20Coreano-SYA,,Jugador,
División 6,Isidro Gamos Alcura,moli10#7379,moli10,,moli10#EUW,https://www.op.gg/summoners/euw/moli10-EUW,,Jugador,
División 6,SUSTRAI,AitorZero0#7178,AZ0,,Sir Tristepin#WAKFU,https://www.op.gg/summoners/euw/Sir%20Tristepin-WAKFU,,Capitán,
División 6,SUSTRAI,LTS Farucky#6114,LTS Farucky,,Shinichi Kudo#FRUKI,https://www.op.gg/summoners/euw/Shinichi%20Kudo-FRUKI,,Jugador,
División 6,SUSTRAI,A Segunda Tah#4721,A Segunda Tah,,A Segunda Tah#TAH,https://www.op.gg/summoners/euw/A%20Segunda%20Tah-TAH,,Jugador,
División 6,SUSTRAI,Jakob de Thorn#3239,Jakob de Thorn,,Jakob de Thorn#49s,https://www.op.gg/summoners/euw/Jakob%20de%20Thorn-49s,,Jugador,
División 6,SUSTRAI,SR Gurb#9271,SR Gurb,,SR Gurb#TKG,https://www.op.gg/summoners/euw/SR%20Gurb-TKG,,Jugador,
División 6,SUSTRAI,Darckmate#2706,Darckmate,,Darckmate#EUW,https://www.op.gg/summoners/euw/Darckmate-EUW,,Jugador,
División 6,SUSTRAI,pingusac#2585,pingusac,,pingusac#EUW,https://www.op.gg/summoners/euw/pingusac-EUW,,Jugador,
División 6,Jeffry Tempstein,Mochuelamen#6630,Mochuelamen,,Charlie Krug#Mochu,https://www.op.gg/summoners/euw/Charlie%20Krug-Mochu,,Staff,
División 6,Jeffry Tempstein,MKOI ELPOYITA#8121,MKOI ELPOYITA,,MKOI ELPOYITA#PSOE,https://www.op.gg/summoners/euw/MKOI%20ELPOYITA-PSOE,,Capitán,
División 6,Jeffry Tempstein,KimJongNunu#7604,KimJongNunu,,KimJongNunu#NUKE,https://www.op.gg/summoners/euw/KimJongNunu-NUKE,,Jugador,
División 6,Jeffry Tempstein,Freezy#1757,Freezy,,Freezy#RAMEN,https://www.op.gg/summoners/euw/Freezy-RAMEN,,Jugador,
División 6,Jeffry Tempstein,starcarlinum#4887,starcarlinum,,G2 BrokenPrepuce#KIRK,https://www.op.gg/summoners/euw/G2%20BrokenPrepuce-KIRK,,Jugador,
División 6,Jeffry Tempstein,Virjhin#4731,Virjhin,,Pennen#RABO,https://www.op.gg/summoners/euw/Pennen-RABO,,Jugador,
División 6,Jeffry Tempstein,Akaliciamesta#4122,Akaliciamesta,,Akaliciamesta#777,https://www.op.gg/summoners/euw/Akaliciamesta-777,,Jugador,
División 6,Jeffry Tempstein,atascaconas#6452,atascaconas,,atascaconas#porro,https://www.op.gg/summoners/euw/atascaconas-porro,,Jugador,
División 6,Jeffry Tempstein,DrHouse#2302,DrHouse,,,,,Jugador,
División 6,Thunder Ninjas,Myto100#4392,Myto100,,THN Miguelito100#God,https://www.op.gg/summoners/euw/THN%20Miguelito100-God,,Capitán,
División 6,Thunder Ninjas,raulqlda#8411,raulqlda,,raulqlda#ornn,https://www.op.gg/summoners/euw/raulqlda-ornn,,Jugador,
División 6,Thunder Ninjas,X Ekkø X#2739,X Ekkø X,,THN Alejandrø#SPDR,https://www.op.gg/summoners/euw/THN%20Alejandr%C3%B8-SPDR,,Jugador,
División 6,Thunder Ninjas,CoreJJ Jr#7845,CoreJJ Jr,,CoreJJ Jr#Raul,https://www.op.gg/summoners/euw/CoreJJ%20Jr-Raul,,Jugador,
División 6,Thunder Ninjas,Vend0 Opel Corsa#2037,Vend0 Opel Corsa,,THN Caarlos#GOAT,https://www.op.gg/summoners/euw/THN%20Caarlos-GOAT,,Jugador,
División 6,Thunder Ninjas,THN fabiote100#1275,THN fabiote100,,bufarritas#trol,https://www.op.gg/summoners/euw/bufarritas-trol,,Jugador,
División 6,Thunder Ninjas,Galioleo Galilei#3084,Galioleo Galilei,,Galioleo Galilei#Terra,https://www.op.gg/summoners/euw/Galioleo%20Galilei-Terra,,Jugador,
División 6,Thunder Ninjas,ALT Habbo Hotel#8014,ALT Habbo Hotel,,THN Maugrim#CP0,https://www.op.gg/summoners/euw/THN%20Maugrim-CP0,,Jugador,
División 6,Thunder Ninjas,Sexy Dexy JR#2591,Sexy Dexy JR,,Sexy Dexy JR#ESP,https://www.op.gg/summoners/euw/Sexy%20Dexy%20JR-ESP,,Jugador,
División 6,Shadow Uniovi eSports,FVCK JJ#4981,FVCK JJ,,FVCK JJ#KING,https://www.op.gg/summoners/euw/FVCK%20JJ-KING,,Entrenador,
División 6,Shadow Uniovi eSports,Jeda#2319,Jeda,,Jeda#973,https://www.op.gg/summoners/euw/Jeda-973,,Propietario,
División 6,Shadow Uniovi eSports,SrMidway#7756,SrMidway,,SrMidway#EUW,https://www.op.gg/summoners/euw/SrMidway-EUW,,Capitán,
División 6,Shadow Uniovi eSports,vjkjmjnrpsgjh#8723,vjkjmjnrpsgjh,,vjkjmjnrpsgjh#EUW,https://www.op.gg/summoners/euw/vjkjmjnrpsgjh-EUW,,Reserva,
División 6,Shadow Uniovi eSports,guiv3#7957,guiv3,,guiv3#666,https://www.op.gg/summoners/euw/guiv3-666,,Jugador,
División 6,Shadow Uniovi eSports,ZeroGravity#7452,ZeroGravity,,ZeroGravity#reimi,https://www.op.gg/summoners/euw/ZeroGravity-reimi,,Jugador,
División 6,Shadow Uniovi eSports,Nife#3441,Nife,,Nife#2007,https://www.op.gg/summoners/euw/Nife-2007,,Jugador,
División 6,AMIGAS SEBAS,EndikaGear#6239,EndikaGear,,EndikaGear#EUSK,https://www.op.gg/summoners/euw/EndikaGear-EUSK,,Capitán,
División 6,AMIGAS SEBAS,Vazasashi#3839,Vazasashi,,Vazasashi#EUW,https://www.op.gg/summoners/euw/Vazasashi-EUW,,Reserva,
División 6,AMIGAS SEBAS,griffith#6575,griffith,,griffith#bhrit,https://www.op.gg/summoners/euw/griffith-bhrit,,Jugador,
División 6,AMIGAS SEBAS,Itachi Uchiha#2960,Itachi Uchiha,,Itachi Uchiha#mtrs,https://www.op.gg/summoners/euw/Itachi%20Uchiha-mtrs,,Jugador,
División 6,AMIGAS SEBAS,sanchez dictador#4159,sanchez dictador,,alita pegame#fort,https://www.op.gg/summoners/euw/alita%20pegame-fort,,Jugador,
División 6,AMIGAS SEBAS,DDarko Fan#7701,DDarko Fan,,DDarko Fan#fear,https://www.op.gg/summoners/euw/DDarko%20Fan-fear,,Jugador,
División 6,AMIGAS SEBAS,fat n depressed#3288,fat n depressed,,fat n depressed#rock,https://www.op.gg/summoners/euw/fat%20n%20depressed-rock,,Jugador,
División 6,Voidborn Elite,Twitch Pocholotv#3180,Twitch Pocholotv,,NoTenzeNoGame#MVP,https://www.op.gg/summoners/euw/NoTenzeNoGame-MVP,,Propietario,
División 6,Voidborn Elite,Deryer#2626,Deryer,,Deryer#FES,https://www.op.gg/summoners/euw/Deryer-FES,,Jugador,
División 6,Voidborn Elite,TeemoEspóreo#1192,TeemoEspóreo,,TeemoEspóreo#teemo,https://www.op.gg/summoners/euw/TeemoEsp%C3%B3reo-teemo,,Jugador,
División 6,Voidborn Elite,chrisliel1#6074,chrisliel1,,chrisliel1#EUW,https://www.op.gg/summoners/euw/chrisliel1-EUW,,Jugador,
División 6,Voidborn Elite,Th3Borxuat#9475,Th3Borxuat,,Th3Borxuat#EUW,https://www.op.gg/summoners/euw/Th3Borxuat-EUW,,Jugador,
División 6,Voidreavers,Frege#9338,Frege,,Frege#0013,https://www.op.gg/summoners/euw/Frege-0013,,Capitán,
División 6,Voidreavers,Desty#8369,Desty,,Desty#CAT,https://www.op.gg/summoners/euw/Desty-CAT,,Jugador,
División 6,Voidreavers,Senaut#2867,Senaut,,Senaut#EUW,https://www.op.gg/summoners/euw/Senaut-EUW,,Jugador,
División 6,Voidreavers,Rocksteel#9226,Rocksteel,,Rocksteel#1999,https://www.op.gg/summoners/euw/Rocksteel-1999,,Jugador,
División 6,Voidreavers,DaniGonnu#5411,DaniGonnu,,DaniGonnu#EUW,https://www.op.gg/summoners/euw/DaniGonnu-EUW,,Jugador,
División 6,Voidreavers,Ran#4091,Ran,,Ran#1422,https://www.op.gg/summoners/euw/Ran-1422,,Jugador,
División 6,Fenix Club,Blackk Catt#4678,Blackk Catt,,Blackk Catt#AV17,https://www.op.gg/summoners/euw/Blackk%20Catt-AV17,,Staff,
División 6,Fenix Club,Alma#8147,Alma,,Alma#FENIX,https://www.op.gg/summoners/euw/Alma-FENIX,,Capitán,
División 6,Fenix Club,jenesito#5666,jenesito,,jenesito#1346,https://www.op.gg/summoners/euw/jenesito-1346,,Jugador,
División 6,Fenix Club,Carlos1404#1346,Carlos1404,,Ñarlos#EUWST,https://www.op.gg/summoners/euw/%C3%91arlos-EUWST,,Jugador,
División 6,Fenix Club,Zorro Gitano#5087,Zorro Gitano,,FNX Oso Gitano#FNX,https://www.op.gg/summoners/euw/FNX%20Oso%20Gitano-FNX,,Jugador,
División 6,Fenix Club,Ruined By Love#9740,Ruined By Love,,RalsY Supreme ツ#ARM,https://www.op.gg/summoners/euw/RalsY%20Supreme%20%E3%83%84-ARM,,Jugador,
División 6,Fenix Club,Λ ЯＫΘ#1153,Λ ЯＫΘ,,Λ ЯＫΘ#BSK,https://www.op.gg/summoners/euw/%CE%9B%20%D0%AF%EF%BC%AB%CE%98-BSK,,Jugador,
División 6,Fenix Club,nanoles22#5102,nanoles22,,nanoles22#EUW,https://www.op.gg/summoners/euw/nanoles22-EUW,,Jugador,
División 6,Fenix Club,FNX Skara#5863,FNX Skara,,FNX Skara#2313,https://www.op.gg/summoners/euw/FNX%20Skara-2313,,Jugador,
División 6,Fenix Club,ADHD Liebe#7051,ADHD Liebe,,zAlbeertt#2811,https://www.op.gg/summoners/euw/zAlbeertt-2811,,Jugador,
División 6,PROJECT IAM,3IA ConejaPeyeja#5275,3IA ConejaPeyeja,,Coneja Pelleja#0000,https://www.op.gg/summoners/euw/Coneja%20Pelleja-0000,,Capitán,
División 6,PROJECT IAM,I am Leblanc#2526,I am Leblanc,,I am Leblanc#ITSME,https://www.op.gg/summoners/euw/I%20am%20Leblanc-ITSME,,Reserva,
División 6,PROJECT IAM,3IA Jöttunn#2187,3IA Jöttunn,,Jöttunn#ACHIS,https://www.op.gg/summoners/euw/J%C3%B6ttunn-ACHIS,,Jugador,
División 6,PROJECT IAM,Ω TIMÖ Ω#6048,Ω TIMÖ Ω,,Ω TIMÖ Ω#Teemo,https://www.op.gg/summoners/euw/%CE%A9%20TIM%C3%96%20%CE%A9-Teemo,,Jugador,
División 6,PROJECT IAM,lcgg#1140,lcgg,,lcgg#ANDLC,https://www.op.gg/summoners/euw/lcgg-ANDLC,,Jugador,
División 6,PROJECT IAM,Luiszol#7600,Luiszol,,Luiszol#EUW,https://www.op.gg/summoners/euw/Luiszol-EUW,,Jugador,
División 6,Calvos Tóxicos Supremacía,Pedroyco#5517,Pedroyco,,Pedroyco#EUW,https://www.op.gg/summoners/euw/Pedroyco-EUW,,Capitán,
División 6,Calvos Tóxicos Supremacía,zDendrophilia19#6829,zDendrophilia19,,zDendrophilia19#RKYCO,https://www.op.gg/summoners/euw/zDendrophilia19-RKYCO,,Jugador,
División 6,Calvos Tóxicos Supremacía,zdario19#2203,zdario19,,zdario19#z19,https://www.op.gg/summoners/euw/zdario19-z19,,Jugador,
División 6,Calvos Tóxicos Supremacía,Bardockhk#8990,Bardockhk,,Bardockhk#23099,https://www.op.gg/summoners/euw/Bardockhk-23099,,Jugador,
División 6,Calvos Tóxicos Supremacía,Martuantas37#2468,Martuantas37,,Martuantas37#66666,https://www.op.gg/summoners/euw/Martuantas37-66666,,Jugador,
División 6,Calvos Tóxicos Supremacía,zBard19#7348,zBard19,,zBard19#EUW,https://www.op.gg/summoners/euw/zBard19-EUW,,Jugador,
División 6,Calvos Tóxicos Supremacía,adrilol#5098,adrilol,,adrilol#EUWST,https://www.op.gg/summoners/euw/adrilol-EUWST,,Jugador,
División 6,Calvos Tóxicos Supremacía,Labhaa#7510,Labhaa,,Labhaa#morch,https://www.op.gg/summoners/euw/Labhaa-morch,,Jugador,
División 6,Ataraxia IAM,LK Skahr#2103,LK Skahr,,LK Skahr#kekw,https://www.op.gg/summoners/euw/LK%20Skahr-kekw,,Capitán,
División 6,Ataraxia IAM,iαm DevilTrigger#4287,iαm DevilTrigger,,iαm DevilTrigger#07011,https://www.op.gg/summoners/euw/i%CE%B1m%20DevilTrigger-07011,,Jugador,
División 6,Ataraxia IAM,Ryo Asuka#3723,Ryo Asuka,,Ryo Asuka#2708,https://www.op.gg/summoners/euw/Ryo%20Asuka-2708,,Jugador,
División 6,Ataraxia IAM,Ązahh#3540,Ązahh,,Ązahh#Ðemon,https://www.op.gg/summoners/euw/%C4%84zahh-%C3%90emon,,Jugador,
División 6,Ataraxia IAM,Cosmic Lizard#8071,Cosmic Lizard,,Akira Fudou#2708,https://www.op.gg/summoners/euw/Akira%20Fudou-2708,,Jugador,
División 6,Ataraxia IAM,ÐarkÐemon#8947,ÐarkÐemon,,ÐarkÐemon#Ðemon,https://www.op.gg/summoners/euw/%C3%90ark%C3%90emon-%C3%90emon,,Jugador,
División 6,Jeroni Busquets GP,GP Cel#3756,GP Cel,,GP Cel#CUI,https://www.op.gg/summoners/euw/GP%20Cel-CUI,,Capitán,
División 6,Jeroni Busquets GP,PRH Javy#6396,Javy,,Savia del árbol#TROPA,https://www.op.gg/summoners/euw/Savia%20del%20%C3%A1rbol-TROPA,,Jugador,
División 6,Jeroni Busquets GP,Shötô#3929,Shötô,,Shötô#WUE,https://www.op.gg/summoners/euw/Sh%C3%B6t%C3%B4-WUE,,Jugador,
División 6,Jeroni Busquets GP,MarinaPalacci#8447,MarinaPalacci,,MarinaPalacci#1111,https://www.op.gg/summoners/euw/MarinaPalacci-1111,,Jugador,
División 6,Jeroni Busquets GP,MASTER MIND#4607,MASTER MIND,,Sasaro#nano,https://www.op.gg/summoners/euw/Sasaro-nano,,Jugador,
División 6,Jeroni Busquets GP,Asel#5968,Asel,,Asel#7777,https://www.op.gg/summoners/euw/Asel-7777,,Jugador,
División 6,Flex Wannabes,PeruanoRey#9503,PeruanoRey,,PeruanoRey#234,https://www.op.gg/summoners/euw/PeruanoRey-234,,Capitán,
División 6,Flex Wannabes,Dexter Morgan#2965,Dexter Morgan,,Dexter Morgan#MDPD,https://www.op.gg/summoners/euw/Dexter%20Morgan-MDPD,,Jugador,
División 6,Flex Wannabes,JaimeM77#2635,JaimeM77,,JaimeM77#Luka,https://www.op.gg/summoners/euw/JaimeM77-Luka,,Jugador,
División 6,Flex Wannabes,kikmaister#5958,kikmaister,,kikmaister#EUW,https://www.op.gg/summoners/euw/kikmaister-EUW,,Jugador,
División 6,VyronX,Superpedrusco19#5053,Superpedrusco19,,Superpedrusco19#AHPDS,https://www.op.gg/summoners/euw/Superpedrusco19-AHPDS,,Capitán,
División 6,VyronX,JoseOli44#7257,JoseOli44,,JoseOli44#EUW,https://www.op.gg/summoners/euw/JoseOli44-EUW,,Jugador,
División 6,VyronX,Bell Tracker#7300,Bell Tracker,,Reze#Vox,https://www.op.gg/summoners/euw/Reze-Vox,,Jugador,
División 6,VyronX,PSOE ladrones#8431,PSOE ladrones,,32 32 32 32#3232,https://www.op.gg/summoners/euw/32%2032%2032%2032-3232,,Jugador,
División 6,VyronX,albertopowerr#3195,albertopowerr,,Makima#Vox,https://www.op.gg/summoners/euw/Makima-Vox,,Jugador,
División 6,VyronX,garrimento#1807,garrimento,,garrimento#EUW,https://www.op.gg/summoners/euw/garrimento-EUW,,Jugador,
División 6,VyronX,EoB0r#1785,EoB0r,,EoB0r#9983,https://www.op.gg/summoners/euw/EoB0r-9983,,Jugador,
División 6,VyronX,Rodrichen#9938,Rodrichen,,Rodrichen#EUW,https://www.op.gg/summoners/euw/Rodrichen-EUW,,Jugador,
División 6,VyronX,camel de liar#9203,camel de liar,,Maruzensky#Urara,https://www.op.gg/summoners/euw/Maruzensky-Urara,,Jugador,
División 6,Frankfurts,FNK universal#1870,FNK universal,,FNK universal#FNK,https://www.op.gg/summoners/euw/FNK%20universal-FNK,,Propietario,
División 6,Frankfurts,FNK Cire25#6867,FNK Cire25,,FNK Cire25#FNK,https://www.op.gg/summoners/euw/FNK%20Cire25-FNK,,Capitán,
División 6,Frankfurts,FNK rise#3090,FNK rise,,FNK rise#225,https://www.op.gg/summoners/euw/FNK%20rise-225,,Reserva,
División 6,Frankfurts,PapitoChocolá#9057,PapitoChocolá,,PapitoChocolá#DPR,https://www.op.gg/summoners/euw/PapitoChocol%C3%A1-DPR,,Reserva,
División 6,Frankfurts,AleiX#6841,AleiX,,AleiX#4874,https://www.op.gg/summoners/euw/AleiX-4874,,Reserva,
División 6,Frankfurts,ericfersan#6900,ericfersan,,FNK ericfersan#FNK,https://www.op.gg/summoners/euw/FNK%20ericfersan-FNK,,Jugador,
División 6,Frankfurts,FNK electroleto#4222,FNK electroleto,,FNK electroleto#FNK,https://www.op.gg/summoners/euw/FNK%20electroleto-FNK,,Jugador,
División 6,Frankfurts,FNK psanguis#8753,FNK psanguis,,FNK psanguis#FNK,https://www.op.gg/summoners/euw/FNK%20psanguis-FNK,,Jugador,
División 7,Dieggs,DragonFlay222#8822,DragonFlay222,,DragonFlay222#EUW,https://www.op.gg/summoners/euw/DragonFlay222-EUW,,Capitán,
División 7,Dieggs,DaffierNote2569#7352,DaffierNote2569,,DaffierNote2569#EUW,https://www.op.gg/summoners/euw/DaffierNote2569-EUW,,Jugador,
División 7,Dieggs,nagaoka15#1696,nagaoka15,,nagaoka15#12334,https://www.op.gg/summoners/euw/nagaoka15-12334,,Jugador,
División 7,Dieggs,Hectorle24#2410,Hectorle24,,Hectorle24#EUW,https://www.op.gg/summoners/euw/Hectorle24-EUW,,Jugador,
División 7,Dieggs,DuDu822#4359,DuDu822,,,,,Jugador,
División 7,Dieggs,ElIvan#5683,ElIvan,,,,,Jugador,
División 7,Monkey G,gabogavgav#7504,gabogavgav,,gabogavgav#YASUO,https://www.op.gg/summoners/euw/gabogavgav-YASUO,,Capitán,
División 7,Monkey G,emmabalada#9961,gluglu,,emmabalada#EUW,https://www.op.gg/summoners/euw/emmabalada-EUW,,Jugador,
División 7,Monkey G,SetaTilus#8366,SetaTilus,,SetaTilus#IHATE,https://www.op.gg/summoners/euw/SetaTilus-IHATE,,Jugador,
